Title,Date,Link,Description
카카오뱅크 올해 1분기 순익 1112억 ‘역대 최대’…NIM은 하락 전환,"Wed, 08 May 2024 13:40:00 +0900",http://www.segyebiz.com/newsView/20240508510310?OutUrl=naver,순익 규모 전년 동기 대비 9% 증가…대환대출 신규 수요에 여신 성장세 지속 예대율 하락에 자금조달비용 상승하며 수익성은 소폭 악화 카카오뱅크 오피스. 카카오뱅크 제공 카카오뱅크가 올해 1분기 1100억원이 넘는... 
지역 소상공인에 손 내미는 카카오뱅크,"Tue, 30 Apr 2024 10:54:00 +0900",https://news.mtn.co.kr/news-detail/2024043010343294844,"카카오뱅크./사진=카카오뱅크카카오뱅크가 지역 소상공인과 상생을 이어간다.카카오뱅크는 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 했다고 30일 밝혔다. 카카오뱅크가 이번 협약으로... "
카카오뱅크 1분기 순익 1천112억원…지난해 동기 比 9.1%↑,"Wed, 08 May 2024 14:02:00 +0900",http://www.newscape.co.kr/news/articleView.html?idxno=102143,"인터넷전문은행 카카오뱅크는 1분기 순이익이 1112억원으로 집계돼 분기 기준으로 가장 많았으며 작년 동기(1019억원)보다 9.1% 증가했다고 8일 공시했다. 1분기 영업이익은 1484억원으로, 작년 동기(1364억원)보다 8.8... "
카카오뱅크 &quot;간편 세금 조회·신고 서비스 이용 고객 50만명 돌파&quot;,"Thu, 02 May 2024 16:44:00 +0900",https://n.news.naver.com/mnews/article/215/0001160318?sid=101,카카오뱅크의 '간편 세금 조회·신고 서비스' 이용 고객이 출시 1년여 만에 50만 명을 돌파했다. 카카오뱅크 '간편 세금 조회·신고 서비스'는 종합소득세 및 부가가치세 등 개인사업자가 어렵게 느끼는 세무 신고를... 
"카카오뱅크, 간편 세금 조회·신고 서비스 이용고객 50만 돌파","Thu, 02 May 2024 09:40:00 +0900",https://n.news.naver.com/mnews/article/030/0003203055?sid=101,카카오뱅크(대표 윤호영)는 '간편 세금 조회·신고 서비스' 이용 고객이 50만명을 돌파했다고 2일 밝혔다. 카카오뱅크 '간편 세금 조회·신고 서비스'는 종합소득세 및 부가가치세 등 개인사업자가 어렵게 느끼는 세무... 
"카카오뱅크, 1분기 순익 1112억 '역대 최고'....전년比 9.1%↑","Wed, 08 May 2024 10:12:00 +0900",http://www.g-enews.com/ko-kr/news/article/news_all/2024050809250354238385735ff1_1/article.html,"카카오뱅크가 올해 1분기 역대 최고 실적을 달성했다. 수신과 여신, 수수료·플랫폼 등 전 부문에서 고른 성장을 이뤄냈다. 카카오뱅크는 올해 1분기 당기순이익이 전년동기 대비 9.1% 증가한 1112억원을 달성했다고... "
"카카오뱅크, 경북·인천·대전·경남 지역 사업자 '핀셋 지원'","Tue, 30 Apr 2024 11:34:00 +0900",https://n.news.naver.com/mnews/article/011/0004334941?sid=101,카카오뱅크(323410)가 경북·인천·대전·경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 카카오뱅크가 이번 협약으로 선보이는 지역 특화 상생 보증 상품은 △경북 저출생 극복·육아보육... 
"카카오뱅크, 지역 소상공인 '핀셋 지원'...포용금융 앞장","Tue, 30 Apr 2024 09:08:00 +0900",https://www.etoday.co.kr/news/view/2355612,"이투데이=김범근 기자 | 경북・인천・대전・경남 신용보증재단과 협약 보증 시행 카카오뱅크가 교육서비스업, 제조업, 창업 기업 등 지원이 시급한 대상을 선별해 집중 지원하는 '핀셋 지원'을 강화한다. 카카오뱅크는... "
‘역대급 실적’ 낸 카카오뱅크..기업 밸류업 모멘텀은 아직,"Wed, 08 May 2024 12:18:00 +0900",http://kpenews.com/View.aspx?No=3223707,한국정경신문 윤성균 기­자 friendtolife@daum.net [한국정경신문=윤성균 기자] 카카오뱅크가 낮은 조달 비용을 바탕으로 한 대출 성장과 수수료 및 플랫폼 수익 등 전 부문에서 고른 성장을 이루며 분기 기준 역대급 실적을... 
"DGB대구은행, 시중은행 전환 기념 대고객 감사 'iM뱅크 Re – Born 페스티벌'...","Mon, 20 May 2024 11:32:00 +0900",https://www.kbanker.co.kr/news/articleView.html?idxno=214627,"은행 자체 캐릭터인 단디, 똑디, 우디와 매일 불입하는 형태의 적금으로 오픈 소식은 DGB대구은행 카카오톡 친구 등록을 통해 가장 먼저 받아볼 수 있다. 가계 대출 부분은 20일(월)부터 이벤트 기간 iM뱅크를 통해... "
"카카오뱅크, 지역 소상공인 대상 지원 이어간다…&quot;포용금융 앞장&quot;","Tue, 30 Apr 2024 15:14:00 +0900",https://n.news.naver.com/mnews/article/629/0000284771?sid=101,"경북·인천·대전·경남 신용보증재단과 협약 보증 시행 카카오뱅크는 경북, 인천, 대전, 경남 등 4개 지역 신용보증재단과 상생 보증 업무협약을 체결했다고 30일 밝혔다. 이번 협약을 통해 카카오뱅크는 교육서비스업... "
"대출 거절된 소상공인, 카카오뱅크 CSS로 승인... '포용금융' 확대","Thu, 09 May 2024 09:16:00 +0900",https://www.etoday.co.kr/news/view/2358235,"소상공인 대출문턱 낮춰 4400여 개 변수, 2400만 건 가명결합 데이터 활용 모형 개발 이커머스(전자상거래) 사업자를 위한 특화 모형도 추가 카카오뱅크가 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어... "
"카카오뱅크, 대출 거절 개인사업자 6명 중 1명 추가 선별","Thu, 09 May 2024 16:14:00 +0900",https://www.ekn.kr/web/view.php?key=20240509023083656,카카오뱅크가 데이터 기반의 신용평가모형(CSS)을 혁신해 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어간다. 카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'을 통해 금융정보 기반... 
"카카오뱅크, 12일 새벽 금융거래 일시 중지...&quot;전산 점검&quot;","Tue, 07 May 2024 10:22:00 +0900",http://www.whitepaper.co.kr/news/articleView.html?idxno=233845,"화이트페이퍼, WHITEPAPER사진=카카오뱅크 카카오뱅크(대표이사 윤호영, Daniel)는 안정적인 전산 시스템 운영을 위해 오는 12일 일요일 새벽 1시부터 오전 8시까지 정기점검을 실시한다고 밝혔다. 점검 중에는... "
"카카오뱅크, 1분기 순익 1112억원 '사상 최대'...MAU 1800만 돌파","Wed, 08 May 2024 09:20:00 +0900",https://www.fetv.co.kr/news/article.html?no=164817,"카카오뱅크는 올해 1분기(1~3월) 당기순이익 1112억원을 기록했다고 8일 밝혔다. 전년 같은 기간보다 9.1% 증가한 규모로, 분기 기준 역대 최대치다. 대환대출 시장에서 주택담보대출 점유율을 확대며 대출자산을... "
"대환대출서비스 플랫폼 효과?… 카카오뱅크, 올 1분기 순익 1112억원… 전년비...","Wed, 08 May 2024 10:33:00 +0900",https://n.news.naver.com/mnews/article/138/0002172784?sid=101,카카오뱅크가 올해 1분기 역대 최대 실적을 기록했다. 주택담보대출 시장 점유율을 확대하며 대환대출 경쟁에서 승기를 잡은 영향이 컸다. 카카오뱅크는 1분기 순이익이 1112억원으로 전년 동기 1019억억원 대비 9.1... 
"카카오뱅크, 전산시스템 정기 점검...12일 새벽 금융거래 일시 중지된다","Tue, 07 May 2024 12:29:00 +0900",https://www.psnews.co.kr/news/articleView.html?idxno=2054337,"카카오뱅크. [사진=카카오뱅크] 카카오뱅크(대표이사 윤호영, Daniel)는 안정적인 전산 시스템 운영을 위해 오는 12일 일요일 새벽 1시부터 오전 8시까지 정기점검을 실시한다고 7일 밝혔다. 점검 중에는 카카오뱅크 앱... "
"카카오뱅크, 1분기 순이익 1112억원 '역대 최대'… 전년비 9.1%↑","Wed, 08 May 2024 14:48:00 +0900",https://www.newsquest.co.kr/news/articleView.html?idxno=223184,카카오뱅크가 지난 1분기 역대 최대 실적을 달성한 것으로 나타났다. 카카오뱅크는 지난 1분기 당기순이익이 전년 동기대비 9.1% 증가한 1112억원을 기록했다고 8일 밝혔다. 이는 카카오뱅크 설립 후 분기 기준으로 최대... 
"카카오뱅크, 대안신용평가모형으로 소상공인 대출 문턱 낮춰","Thu, 09 May 2024 10:30:00 +0900",http://www.enewstoday.co.kr/news/articleView.html?idxno=2125199,"김 씨는 카카오뱅크의 문을 두드린 결과 개인사업자 신용대출이 승인돼 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등 비금융정보... "
"카카오뱅크, 1분기 순익 1112억원…금리 경쟁력 발판으로 또 최대 실적","Wed, 08 May 2024 08:26:00 +0900",http://www.insightkorea.co.kr/news/articleView.html?idxno=135265,카카오뱅크가 2024년 1분기 역대 최대 분기 실적을 냈다.&lt;카카오뱅크&gt; 카카오뱅크는 대출금리 경쟁력을 기반으로 분기 역대 최고 실적을 기록했다. 카카오뱅크는 8일 실적 발표를 통해 올해 1분기 영업이익은 1484억원... 
"실적 훨훨 난 카카오뱅크, '고객'에 집중해 '국민 금융 플랫폼' 도전(종합)","Wed, 08 May 2024 13:44:00 +0900",https://www.techm.kr/news/articleView.html?idxno=124250,"사진=카카오뱅크 2024년 1분기 역대 최대 순이익을 기록한 카카오뱅크가 고객에 집중해 국민 금융 플랫폼에 도전한다.  대출 플랫폼, 투자, 지급결제 서비스 등 다양한 금융 생활 필수 서비스를 제공해 고객을 모으고... "
"카카오뱅크, 12일 새벽 정기점검...접속·이체·결제 등 일시중단","Tue, 07 May 2024 10:06:00 +0900",https://www.news2day.co.kr/article/20240507500074,"인터넷전문은행 카카오뱅크가 오는 12일 새벽 1시부터 오전 8시까지 정기점검을 실시한다. 점검 중에는 애플리케이션(앱) 접속을 비롯한 이체, 카드 결제, ATM 입출금 등 모든 금융거래 서비스가 일시적으로 중단된다.... "
"카카오뱅크, ‘간편 세금 조회·신고 서비스’ 이용 고객 50만명 돌파","Thu, 02 May 2024 10:19:00 +0900",https://n.news.naver.com/mnews/article/016/0002303406?sid=101,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만명을 돌파했다고 2일 밝혔다. 5월 종합소득세 정기 신고 기간에 맞춰 ‘세금 신고 안내 서비스’를 제공하는 등 고객 편의 기능도 강화한다. 카카오뱅크... 
카카오뱅크 전산시스템 정기 점검…12일 새벽 금융거래 일시 중지,"Tue, 07 May 2024 13:56:00 +0900",https://www.ziksir.com/news/articleView.html?idxno=57517,카카오뱅크는 오는 12일 일요일 새벽 1시부터 오전 8시까지 정기점검을 실시한다 [카카오뱅크]  카카오뱅크는 안정적인 전산 시스템 운영을 위해 오는 12일 일요일 새벽 1시부터 오전 8시까지 정기점검을 실시한다고 7일... 
"카카오뱅크, '간편 세금 조회·신고 서비스' 이용 고객 50만명 돌파","Thu, 02 May 2024 17:48:00 +0900",https://daily.hankooki.com/news/articleView.html?idxno=1080659,사진=카카오뱅크  카카오뱅크는 '간편 세금 조회·신고 서비스'의 이용 고객이 50만명을 돌파했다고 2일 밝혔다. 5월 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능도 강화한다.... 
"카카오뱅크, 성장주로 고평가 받고 있는데…성장 포기했나?","Tue, 14 May 2024 13:18:00 +0900",http://www.press9.kr/news/articleView.html?idxno=58954,카카오뱅크는 분기 최대 실적에도 불구하고 외국인과 기관의 매도세가 이어지고 있다. 매도를 하는 이유가 성장이 둔화되는 것이 불가피해서라는 설명이 설득력 있어 보인다. 이베스트투자증권은 최근 발간한... 
"카카오뱅크, 올해 1분기 당기순이익 1112억원 기록","Wed, 08 May 2024 08:54:00 +0900",https://www.digitaltoday.co.kr/news/articleView.html?idxno=516685,"카카오뱅크의 올해 1분기 영업이익 1484억원, 당기순이익 1112억원을 기록했다고 8일 밝혔다. 카카오뱅크는 지난해 중·저신용자 대출 확대 목표를 달성한 데 이어 1분기에도 잔액 비중 30% 이상을 유지하며 포용금융을... "
"카카오뱅크, 대출성장보다 플랫폼 성과 입증 주목해야","Thu, 09 May 2024 08:48:00 +0900",http://www.newsprime.co.kr/news/article.html?no=638895,"9일 NH투자증권이 카카오뱅크(323410) 관련 대출성장보다 플랫폼 성과 입증에 주목해야한다고 강조했다. 투자의견 매수, 목표주가 3만2000원을 유지했다. 이날 정준섭 NH투자증권 연구원은 &quot;카카오뱅크는 금년 대출성장... "
카카오뱅크 &quot;시스템 정기 점검... 12일 새벽 금융거래 일시 중지&quot;,"Tue, 07 May 2024 10:32:00 +0900",http://www.meconomynews.com/news/articleView.html?idxno=93325,&quot;불편없도록 최선 다할 것&quot; [시장경제=정우교 기자] 사진=카카오뱅 ﻿카카오뱅크는 안정적인 전산 시스템 운영을 위해 오는 12일 오전 1시부터 8시까지 정기점검을 실시한다고 7일 밝혔다. 이에 따라 카카오뱅크 앱... 
"호실적 카카오뱅크, 올해는 '고객·플랫폼·리스크 관리'로 성장한다","Wed, 08 May 2024 10:32:00 +0900",https://www.techm.kr/news/articleView.html?idxno=124226,"/ 사진=카카오뱅크 제공 2024년 1분기 역대 최대 당기순이익을 기록한 카카오뱅크가 올해 세가지 목표로 고객 인게이지먼트 강화에 따른 이익규모 확대 압도적인 트래픽 기반 Fee&amp;플랫폼 수익의 높은 성장, 안정적인... "
카카오뱅크 1분기 역대 최대 실적 '고객 확대·포용금융' 모두 잡았다,"Wed, 08 May 2024 15:34:00 +0900",http://www.smedaily.co.kr/news/articleView.html?idxno=290167,"사진/카카오뱅크 카카오뱅크가 올해 1분기 지속적인 고객 유입과 트래픽 확대를 기반으로 수신과 여신, 수수료 및 플랫폼 수익 등 전 부분에서 고른 성장을 이뤄냈다. 카카오뱅크는 견조한 성장을 바탕으로 중... "
"카카오뱅크, 1분기 순이익 1112억원 '역대 최고'…전년比 9.1%↑","Wed, 08 May 2024 13:44:00 +0900",https://www.ziksir.com/news/articleView.html?idxno=57626,카카오뱅크는 1분기 당기순이익이 1112억원으로 전년 동기 대비 9.1% 증가했다고 8일 밝혔다. 이는 역대 최대 실적이다. 1분기 영업이익은 1484억원으로 지난해 같은 시기보다 8.8% 증가했다. 카카오뱅크 관계자는... 
"&quot;종합소득세 조회·신고, 올해도 카카오뱅크 앱에서 쉽게 하세요&quot;","Thu, 02 May 2024 11:56:00 +0900",https://n.news.naver.com/mnews/article/374/0000381963?sid=101,카카오뱅크가 '간편 세금 조회·신고 서비스' 이용 고객이 50만명을 넘겼다고 오늘(2일) 밝혔습니다. 앞서 지난해 1월부터 세금조회 서비스 '쎔(SSEM)'과 함게 종합소득세·부가가치세 대리 조회와 신고 서비스를 제공해온... 
"&quot;카카오뱅크, 1분기 실적 부합…'은행'보다 '플랫폼'에 가까워&quot;","Thu, 09 May 2024 07:53:00 +0900",https://n.news.naver.com/mnews/article/015/0004982361?sid=101,증권가는 9일 카카오뱅크에 대해 이번 1분기 실적으로 대출 모멘텀(상승동력)을 상실했다며 밸류업 수혜주로 인식되는 전통은행들과 향후 주가 흐름이 반대되는 현상이 나타날 수 있다고 내다봤다. 은경완... 
